budget,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,genres_list,production_countries_list,cast_names,director,roi,release_year,release_decade,runtime_category,rating_category
50000000.0,9390,en,27.039636,1996-12-06,273552592.0,139.0,Jerry Maguire,6.7,913,"['Comedy', 'Drama', 'Romance']",['United States of America'],"['Tom Cruise', 'Cuba Gooding Jr.', 'Renée Zellweger', 'Kelly Preston', 'Alison Armitage', 'Jonathan Lipnicki', ""Jerry O'Connell"", 'Jay Mohr', 'Bonnie Hunt', 'Regina King', 'Todd Louiso', 'Mark Pellington', 'Jeremy Suarez', 'Jared Jussim', 'Benjamin Kimball Smith', 'Ingrid Beer', 'Donal Logue', 'Drake Bell', 'Eric Stoltz', 'Beau Bridges', 'Ivana Miličević', 'Lamont Johnson', 'Rick Johnson']",Cameron Crowe,5.47105184,1996,1990,Larga (2-3h),Alto
50000000.0,72105,en,68.87691,2012-06-29,549368315.0,106.0,Ted,6.3,4697,"['Comedy', 'Fantasy']",['United States of America'],"['Mark Wahlberg', 'Mila Kunis', 'Seth MacFarlane', 'Joel McHale', 'Giovanni Ribisi', 'Patrick Warburton', 'Matt Walsh', 'Jessica Barth', 'Aedin Mincks', 'Bill Smitrovich', 'Patrick Stewart', 'Laura Vandervoort', 'Bretton Manley', 'Alex Borstein', 'Jessica Stroup', 'Tara Strong', 'Norah Jones', 'Sam J. Jones', 'Robert Wu', 'John Viener', 'Ginger Gonzaga', 'Melissa Ordway', 'Max Harris', 'Tom Skerritt', 'Kristina Ellery', 'Katelyn Lorren', 'Chanty Sok', 'Sarah Fischer', 'Ryan Reynolds', 'Ted Danson', 'Ralph Garman', 'Zane Cowans', 'T.J. Hourigan', 'Owen Clarke', 'Cassie Djerf', 'Joe Siriani', 'Josh Duvendeck', 'Henry Penzi', 'Tania Cabrera', 'Colton Shires', 'Viera Andrea Moya', 'Heajee Kim', 'Lydia Hannibal', 'Shawn Thornton', 'Danny Smith', 'Mike Nikitas', 'Robin Hamilton', 'Olivia Jordan', 'Emmalyn Anderson', 'Alexandra Creteau']",Seth MacFarlane,10.9873663,2012,2010,Media (1-2h),Alto
50000000.0,2898,en,37.885022,1997-12-19,314178011.0,139.0,As Good as It Gets,7.2,915,"['Comedy', 'Romance']",['United States of America'],"['Jack Nicholson', 'Helen Hunt', 'Greg Kinnear', 'Cuba Gooding Jr.', 'Skeet Ulrich', 'Shirley Knight', 'Yeardley Smith', 'Lupe Ontiveros', 'Lawrence Kasdan', 'Harold Ramis', 'Kathryn Morris', 'Alison Rose', 'Maya Rudolph', 'Julie Benz', 'Jimmy Workman', 'Jamie Kennedy', 'Brian Doyle-Murray', 'Peter Jacobson', 'Jesse James', 'Randall Batinkoff', 'Linda Gehringer', 'Kaitlin Hopkins', 'Danielle Spencer', 'Lisa Edelstein', 'Danielle Brisebois', 'Todd Solondz', 'Matt Malloy', 'Tom McGowan', 'Bibi Osterwald', 'Ross Bleckner', 'Bernadette Balagtas', 'Jaffe Cohen', 'Laurie Kilpatrick', 'Alice Vaughn', 'Shane Black', 'Stan Bly', 'Missi Pyle', 'Tara Subkoff', 'Rebekah Johnson', 'Leslie Stefanson', 'Patricia Childress', 'Wood Harris', 'Chloe Brooks', 'Cooper Brooks', 'Kristi Zea', 'Justin Herwick', ""John F. O'Donohue"", 'Mary Elizabeth Still', 'Paul Greenberg', 'David A. Kipper', 'Antonia Jones', 'Alex Ballar', 'Bronwyn Cornelius', 'Amy Anzel', 'Laura Mayes Byrnes', 'Maurice LaMarche']",James L. Brooks,6.28356022,1997,1990,Larga (2-3h),Alto
50000000.0,10312,en,35.537397,1998-12-25,202292902.0,115.0,Patch Adams,7.0,832,"['Comedy', 'Drama']",['United States of America'],"['Robin Williams', 'Philip Seymour Hoffman', 'Bob Gunton', 'Peter Coyote', 'Michael Jeter', 'Monica Potter', 'Harve Presnell', 'Daniel London', 'Josef Sommer', 'Irma P. Hall', 'Frances Lee McCain', 'Daniella Kuhn', 'James Greene', 'Harold Gould', 'Bruce Bohne', 'Harry Groener', 'Barry Shabaka Henley', 'Steven Anthony Jones', 'Richard Kiley', 'Douglas Roberts', 'Ellen Albertini Dow', 'Alan Tudyk', 'Ryan Hurst', 'Peter Siteri', 'Don West', 'Greg Sestero', 'Jason Aaron Baca', ""Ismael 'East' Carlo""]",Tom Shadyac,4.04585804,1998,1990,Media (1-2h),Alto
50000000.0,109443,en,38.125008,2013-12-18,173649015.0,119.0,Anchorman 2: The Legend Continues,6.0,923,['Comedy'],['United States of America'],"['Will Ferrell', 'Steve Carell', 'Paul Rudd', 'Christina Applegate', 'David Koechner', 'James Marsden', 'Kristen Wiig', 'Meagan Good', 'Dylan Baker', 'Tina Fey', 'Kirsten Dunst', 'Liam Neeson', 'Vince Vaughn', 'Marion Cotillard', 'Harrison Ford', 'Will Smith', 'Sacha Baron Cohen', 'Jim Carrey', 'Amy Poehler', 'Kanye West', 'Fred Willard', 'John C. Reilly', 'June Diane Raphael', 'Matthew Cornwell', 'Bill Kurtis', 'Sarah E. Spencer', 'Brian Patrick Butler']",Adam McKay,3.4729803,2013,2010,Media (1-2h),Medio
50000000.0,2022,en,18.121404,2002-06-28,171269535.0,96.0,Mr. Deeds,5.6,644,"['Comedy', 'Romance']",['United States of America'],"['Adam Sandler', 'Winona Ryder', 'John Turturro', 'Allen Covert', 'Peter Gallagher', 'Erick Avari', 'Jared Harris', 'Steve Buscemi', 'Conchata Ferrell', 'Peter Dante', 'Harve Presnell', 'Brandon Molale', 'John McEnroe']",Steven Brill,3.4253907,2002,2000,Media (1-2h),Medio
50000000.0,37686,en,37.069253,2011-06-08,260095987.0,112.0,Super 8,6.6,2435,"['Thriller', 'Science Fiction', 'Mystery']",['United States of America'],"['Joel Courtney', 'Elle Fanning', 'Riley Griffiths', 'Kyle Chandler', 'Ryan Lee', 'Ron Eldard', 'Gabriel Basso', 'Bruce Greenwood', 'Noah Emmerich', 'AJ Michalka', 'Zach Mills', 'Jessica Tuck', 'Joel McKinnon Miller', 'Britt Flatmo', 'Glynn Turman', 'Richard T. Jones', 'Tom Quinn', 'Caitriona Balfe', 'Amanda Foreman', 'David Gallagher', 'Brett Rice', 'Dale Dickey', 'Beau Knapp', ""Bingo O'Malley""]",J.J. Abrams,5.20191974,2011,2010,Media (1-2h),Alto
52000000.0,462,en,30.347332,2000-03-17,256271286.0,131.0,Erin Brockovich,7.1,716,['Drama'],['United States of America'],"['Julia Roberts', 'Albert Finney', 'Aaron Eckhart', 'Marg Helgenberger', 'Cherry Jones', 'Veanne Cox', 'Conchata Ferrell', 'Tracey Walter', 'Peter Coyote', 'Erin Brockovich']",Steven Soderbergh,4.928293961538461,2000,2000,Larga (2-3h),Alto
50000000.0,9919,en,23.854701,2003-02-07,177371441.0,116.0,How to Lose a Guy in 10 Days,6.3,850,"['Comedy', 'Romance']","['Germany', 'United States of America']","['Kate Hudson', 'Matthew McConaughey', 'Kathryn Hahn', 'Annie Parisse', 'Adam Goldberg', 'Thomas Lennon', 'Michael Michele', 'Shalom Harlow', 'Robert Klein', 'Bebe Neuwirth', 'Samantha Quan', 'Justin Peroff', 'Celia Weston', 'James Murtaugh', 'Rebecca Harris', 'Archie MacGregor', 'John DiResta', 'Scott Benes', 'Zachary Benes', 'William Hill', 'Georgia Craig', 'Andrew Moodie']",Donald Petrie,3.54742882,2003,2000,Media (1-2h),Alto
50000000.0,187017,en,52.380982,2014-06-05,188441614.0,112.0,22 Jump Street,7.0,3319,"['Crime', 'Comedy', 'Action']",['United States of America'],"['Jonah Hill', 'Channing Tatum', 'Dave Franco', 'Ice Cube', 'Nick Offerman', 'Peter Stormare', 'Rob Riggle', 'Wyatt Russell', 'Richard Grieco', 'Amber Stevens', 'Jillian Bell', 'Jimmy Tatro', 'Caroline Aaron', 'Joe Chrest', 'Marc Evan Jackson', 'Eddie J. Fernandez', 'Dax Flame', 'Johnny Pemberton', 'Anna Faris', 'Bill Hader', 'Patton Oswalt', 'Seth Rogen', 'Queen Latifah', 'Dustin Nguyen', ""Ramiro 'Ramir' Delgado Ruiz""]",Phil Lord,3.76883228,2014,2010,Media (1-2h),Alto
60000000.0,628,en,50.163785,1994-11-11,223664608.0,123.0,Interview with the Vampire,7.2,1516,"['Horror', 'Romance']",['United States of America'],"['Brad Pitt', 'Tom Cruise', 'Kirsten Dunst', 'Antonio Banderas', 'Christian Slater', 'Stephen Rea', 'Thandie Newton', 'Domiziana Giordano', 'Sara Stockbridge', 'Indra Ové', 'Laure Marsac', 'Andrew Tiernan', 'Bellina Logan', 'George Kelly', 'Helen McCrory']",Neil Jordan,3.7277434666666664,1994,1990,Larga (2-3h),Alto
70000000.0,10201,en,43.849351,2008-12-09,225990978.0,104.0,Yes Man,6.4,1813,['Comedy'],['United States of America'],"['Jim Carrey', 'Zooey Deschanel', 'Rhys Darby', 'Sasha Alexander', 'Fionnula Flanagan', 'Luis Guzmán', 'Danny Masterson', 'Molly Sims', 'Bradley Cooper', 'John Michael Higgins', 'Stephanie Hodge', 'Jackie Harris', 'Terence Stamp', 'Jamie Denbo', 'Rebecca Corry', 'Anna Khaja', 'Roni Meron', 'Heidi Herschbach', 'Vivian Bang', 'Cecelia Antoinette']",Peyton Reed,3.228442542857143,2008,2000,Media (1-2h),Alto
50000000.0,302699,en,45.318703,2016-06-15,216972543.0,107.0,Central Intelligence,6.2,1650,"['Action', 'Comedy']",['United States of America'],"['Dwayne Johnson', 'Kevin Hart', 'Amy Ryan', 'Aaron Paul', 'Danielle Nicolet', 'Ryan Hansen', 'Timothy John Smith', 'Megan Park', 'Thomas Kretschmann', 'Jason Bateman', 'Melissa McCarthy', 'Kumail Nanjiani', 'Brett Azar', 'Slaine', 'Anthony Molinari', 'Tim Griffin', 'Arthur Hiou', 'Joseph Oliveira', 'Allan Poppleton', 'Rawson Marshall Thurber', 'Dylan Boyack', 'Guy Nardulli', 'Sione Kelepi', 'Annie Kerins', 'Nate Richman', 'Robert Woo', 'Phil Reeves', 'David Stassen', 'Rickey Brown', 'Kyle Washburn', 'Michael Patrick Kane', 'Sarah K. Thurber', 'Lawrence Koplin', 'Macayla Botelho', 'Clemeen Connolly', 'Ariana DeFusco', 'Mikaela Happas']",Rawson Marshall Thurber,4.33945086,2016,2010,Media (1-2h),Alto
,9441,en,16.368283,1998-12-25,,124.0,Stepmom,6.9,277,"['Drama', 'Romance']",['United States of America'],"['Julia Roberts', 'Susan Sarandon', 'Ed Harris', 'Jena Malone', 'Liam Aiken', 'Jason Maves', 'Naama Kates', 'Andre B. Blake', 'Mary Louise Wilson', 'Mak Gilchrist']",Chris Columbus,,1998,1990,Larga (2-3h),Alto
50000000.0,274167,en,38.616744,2015-12-25,242786137.0,96.0,Daddy's Home,5.8,854,['Comedy'],['United States of America'],"['Will Ferrell', 'Mark Wahlberg', 'Linda Cardellini', 'Thomas Haden Church', 'Scarlett Estevez', 'Owen Vaccaro', 'Bobby Cannavale', 'Hannibal Buress', 'John Cena', 'Alessandra Ambrosio', 'Didi Costine', 'Bill Burr', 'Jamie Denbo', 'LaMonica Garrett', 'Paul Scheer', 'Kerry Cahill', 'Mark L. Young', 'Olivia Renee Dupepe', 'Billy Slaughter', 'Dave Davis', 'James Harlon Palmer']",Sean Anders,4.85572274,2015,2010,Media (1-2h),Medio
50000000.0,224141,en,65.90161,2014-12-25,212902372.0,125.0,Into the Woods,5.6,1652,"['Fantasy', 'Comedy', 'Music']",['United States of America'],"['Meryl Streep', 'Emily Blunt', 'James Corden', 'Anna Kendrick', 'Chris Pine', 'Tracey Ullman', 'Christine Baranski', 'Johnny Depp', 'Lilla Crawford', 'Daniel Huttlestone', 'Billy Magnussen', 'Mackenzie Mauzy', 'Tammy Blanchard', 'Lucy Punch', 'Frances de la Tour', 'Simon Russell Beale', 'Joanna Riding', 'Annette Crosbie', 'Richard Glover']",Rob Marshall,4.25804744,2014,2010,Larga (2-3h),Medio
45000000.0,388,en,45.220386,2006-03-23,184376254.0,129.0,Inside Man,7.3,1630,"['Crime', 'Drama', 'Thriller']",['United States of America'],"['Denzel Washington', 'Clive Owen', 'Jodie Foster', 'Christopher Plummer', 'Willem Dafoe', 'Chiwetel Ejiofor', 'Kim Director', 'James Ransone', 'Carlos Andrés Gómez', 'Bernie Rachelle', 'Peter Kybart', 'Peter Gerety', 'Victor Colicchio', 'Ashlie Atkinson', 'Daryl Mitchell', 'Cassandra Freeman', 'Al Palagonia', 'Florina Petcu', 'Peter Frechette', 'Samantha Ivers', 'Waris Ahluwalia', 'Marcia Jean Kurtz', 'Gerry Vichi', 'Jason Manuel Olazabal', 'Rodney ""Bear"" Jackson', 'Lemon Andersen', 'Ken Leung', 'Amir Ali Said', 'Rafael Osorio', 'David Brown', 'Robert C. Kirk', 'Frank Stellato', 'Ed Onipede Blunt', 'Jeff Ward', 'Anthony Mangano', 'Michael Devine', 'Ed Bogdanowicz', 'Aaron Vexler', 'Anthony Borowiec', 'Joe Coots', 'Lionel Pina', 'Ken Ferrigni', 'Frank Hopf', 'Robert Testut', 'Craig M. Spitzer', 'Limary Agosto', 'Patrick Illig', 'Frank Composto', 'Rozanne Sher', 'Rachel Black', 'Gregory Dann', 'Ben Crowley', 'Shon Gables', 'Dominic Carter', 'Sandra Endo', 'Kandiss Edmundson', 'Agim Coma', 'John Speredakos', 'Baktash Zaher', 'Ernest Rayford', 'Vincent DiMartino', 'Julian Niccolini', 'Ed Crescimanni', 'Brad Leland']",Spike Lee,4.097250088888889,2006,2000,Larga (2-3h),Alto
90000000.0,2112,en,17.457947,1999-02-05,161626121.0,100.0,Payback,6.7,548,"['Drama', 'Action', 'Thriller', 'Crime']",['United States of America'],"['Mel Gibson', 'Kris Kristofferson', 'Gregg Henry', 'Maria Bello', 'David Paymer', 'Bill Duke', 'Deborah Kara Unger', 'John Glover', 'William Devane', 'Lucy Liu', 'Jack Conley', 'James Coburn', 'Trevor St. John', 'Freddy Rodríguez']",Brian Helgeland,1.7958457888888888,1999,1990,Media (1-2h),Alto
50000000.0,10329,en,10.755847,1995-06-09,152022101.0,109.0,Congo,5.0,213,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",['United States of America'],"['Laura Linney', 'Dylan Walsh', 'Ernie Hudson', 'Tim Curry', 'Grant Heslov', 'Joe Don Baker', 'Lorene Noh', 'Mary Ellen Trainor', 'Misty Rosas', 'Stuart Pankin', 'Carolyn Seymour', 'Romy Rosemont', 'James Karen', 'Bill Pugin', 'Lawrence T. Wrentz', 'John Hawkes', 'Bruce Campbell', 'Adewale Akinnuoye-Agbaje', 'Delroy Lindo', 'Joe Pantoliano', 'Jimmy Buffett']",Frank Marshall,3.04044202,1995,1990,Media (1-2h),Medio
50000000.0,74465,en,38.629763,2011-12-22,120081841.0,124.0,We Bought a Zoo,6.5,909,"['Drama', 'Comedy', 'Family']",['United States of America'],"['Matt Damon', 'Scarlett Johansson', 'Thomas Haden Church', 'Colin Ford', 'Maggie Elizabeth Jones', 'Angus Macfadyen', 'Elle Fanning', 'Patrick Fugit', 'John Michael Higgins', 'Stephanie Szostak', 'Carla Gallo', 'Desi Lydic', 'Crystal the Monkey', 'Dustin Ybarra', 'Michael Panes']",Cameron Crowe,2.40163682,2011,2010,Larga (2-3h),Alto
50000000.0,13811,en,32.693093,2009-03-19,155446362.0,121.0,Knowing,5.9,1486,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']","['United Kingdom', 'United States of America', 'Australia']","['Nicolas Cage', 'Rose Byrne', 'Chandler Canterbury', 'Ben Mendelsohn', 'Nadia Townsend', 'D.G. Maloney', 'Lara Robinson', 'Alan Hopgood', 'Adrienne Pickering', 'Joshua Long', 'Alethea McGrath', 'Danielle Carter', 'Tamara Donnellan', 'Travis Waite', 'Liam Hemsworth', 'Alyssa McClelland', 'Harli Ames']",Alex Proyas,3.10892724,2009,2000,Larga (2-3h),Medio
50000000.0,6877,en,18.806031,2006-03-10,88715192.0,97.0,Failure to Launch,5.5,399,['Comedy'],['United States of America'],"['Matthew McConaughey', 'Sarah Jessica Parker', 'Zooey Deschanel', 'Justin Bartha', 'Bradley Cooper', 'Terry Bradshaw', 'Kathy Bates', 'Tyrel Jackson Williams', 'Katheryn Winnick', 'Patton Oswalt', 'Rob Corddry', 'Stephen Tobolowsky']",Tom Dey,1.77430384,2006,2000,Media (1-2h),Medio
50000000.0,10320,en,32.233713,2005-03-17,161451538.0,110.0,The Ring Two,5.4,632,"['Drama', 'Horror', 'Thriller']",['United States of America'],"['Naomi Watts', 'Simon Baker', 'Elizabeth Perkins', 'David Dorfman', 'Gary Cole', 'Sissy Spacek', 'Ryan Merriman', 'Emily VanCamp', 'Kelly Overton', 'James Lesure', 'Daveigh Chase', 'Kelly Stables', 'Cooper Thornton', 'Mary Elizabeth Winstead', 'Jesse Burch', ""Chane't Johnson"", 'Marilyn McIntyre']",Hideo Nakata,3.22903076,2005,2000,Media (1-2h),Medio
50000000.0,50646,en,37.990705,2011-07-29,142851197.0,118.0,"Crazy, Stupid, Love.",7.0,2443,"['Comedy', 'Drama', 'Romance']",['United States of America'],"['Steve Carell', 'Julianne Moore', 'Ryan Gosling', 'Emma Stone', 'Marisa Tomei', 'Kevin Bacon', 'Analeigh Tipton', 'Jonah Bobo', 'Joey King', 'Beth Littleford', 'John Carroll Lynch', 'Liza Lapira', 'Josh Groban', 'Mekia Cox', 'Julianna Guill', 'Crystal Reed', 'Zayne Emory', 'Joanne Brooks', 'Caitlin Thompson', 'Karolina Wydra', 'Tracy Mulholland', 'Katerina Mikailenko', 'Janine Barris', 'Jenny Mollen', 'Jessica Diz', 'Olga Fonda', 'Brian Patrick Butler', 'Julianna Rose']",Glenn Ficarra,2.85702394,2011,2010,Media (1-2h),Alto
50000000.0,8920,en,17.667826,2004-06-10,200804534.0,80.0,Garfield,5.2,820,"['Animation', 'Comedy', 'Family']",['United States of America'],"['Bill Murray', 'Breckin Meyer', 'Jennifer Love Hewitt', 'Stephen Tobolowsky', 'Evan Arnold', 'Mark Christopher Lawrence', 'Vanessa Christelle', 'Daamen J. Krall', 'Eve Brent', 'Bill Hoag', 'Michael Monks', 'Mel Rodriguez', 'Juliette Goglia', 'Jerry Hauck']",Peter Hewitt,4.01609068,2004,2000,Media (1-2h),Medio
60000000.0,13673,en,9.225166,2004-11-24,,99.0,Christmas with the Kranks,5.2,193,"['Comedy', 'Family']",['United States of America'],"['Tim Allen', 'Jamie Lee Curtis', 'Dan Aykroyd', 'M. Emmet Walsh', 'Elizabeth Franz', 'Erik Per Sullivan', 'Cheech Marin', 'Jake Busey', 'Austin Pendleton', 'Tom Poston', 'Julie Gonzalo', 'René Lavan', 'Caroline Rhea', 'Felicity Huffman', 'Patrick Breen', ""Patrick O'Connor"", 'Andrew Daly']",Joe Roth,,2004,2000,Media (1-2h),Medio
50000000.0,60308,en,46.180421,2011-09-22,110206216.0,133.0,Moneyball,7.0,1381,['Drama'],['United States of America'],"['Brad Pitt', 'Jonah Hill', 'Philip Seymour Hoffman', 'Robin Wright', 'Chris Pratt', 'Stephen Bishop', 'Brent Jennings', 'Ken Medlock', 'Tammy Blanchard', 'Jack McGee', 'Vyto Ruginis', 'Nick Searcy', 'Glenn Morshower', 'Casey Bond', 'Nick Porrazzo', 'Chris McGarry', 'Reed Diamond', 'Kerris Dorsey', 'Arliss Howard', 'Reed Thompson', 'James Shanklin', 'Diane Behrens', 'Takayo Fischer', 'Derrin Ebert', 'Miguel Mendoza', 'Adrian Bellani', 'Spike Jonze', 'Ken Rudulph', 'Joe Satriani', 'Simon James', 'Bob Costas', 'Tim McCarver', 'Eddie Frierson', 'John Brantley Cole', 'Jake Wilson', 'Keith Middlebrook', 'Blake Pike', ""Gary 'G. Thang' Johnson"", 'Ari Zagaris', 'Holly Pitrago', 'Ken Colquitt', 'Eric Winzenreid', 'Jack Knight', 'Joyce Guy', 'Mark Alkofer', 'Lucy Angelo', 'Zachary Culbertson', 'Mark Falvo', 'Savannah Lathem', 'John Lobato', 'Thomas W. Stewart', 'Jonathan Sanders', 'Marcus D. Spencer', 'Margaret Newborn', 'Jaclyn Rose', 'Cabran E. Chamberlain', 'Sergio Garcia', 'Reasha Honaker', 'Erich Hover', 'David Hutchison', 'Sam B. Lorn', 'Dwight Turner', 'Gregor Manns', 'Erin Pickett', 'Anthony Santana', 'Kathryn Morris', 'Lisa Guerrero']",Bennett Miller,2.20412432,2011,2010,Larga (2-3h),Alto
50000000.0,6950,en,30.397496,1995-03-10,189859560.0,127.0,Outbreak,6.3,513,"['Action', 'Drama', 'Science Fiction', 'Thriller']",['United States of America'],"['Dustin Hoffman', 'Rene Russo', 'Morgan Freeman', 'Kevin Spacey', 'Cuba Gooding Jr.', 'Donald Sutherland', 'Patrick Dempsey', 'Benito Martinez', 'Malick Bowens', 'Zakes Mokae', 'Bruce Jarchow', 'Dale Dye', 'Conrad Bachmann', 'Susan Lee Hoffman']",Wolfgang Petersen,3.7971912,1995,1990,Larga (2-3h),Alto
50000000.0,225574,en,83.295796,2014-01-26,222809600.0,106.0,Non-Stop,6.8,2268,"['Action', 'Thriller', 'Mystery']","['France', 'United Kingdom', 'United States of America']","['Liam Neeson', 'Julianne Moore', 'Scoot McNairy', 'Michelle Dockery', 'Nate Parker', 'Corey Stoll', ""Lupita Nyong'o"", 'Jason Butler Harner', 'Linus Roache', 'Shea Whigham', 'Omar Metwally', 'Anson Mount', 'Quinn McColgan', 'Corey Hawkins', 'Frank Deal', 'Bar Paly', 'Edoardo Costa', 'Jon Abrahams', 'Amanda Quaid', 'Beth Dixon', 'Cameron Moir', 'Lars Gerhard', 'Oliver Lehne', 'Michael Thomas Walker', 'Pat Kiernan', 'Annika Pergament', 'Victoria Arbiter', 'Jefrey Pollock']",Jaume Collet-Serra,4.456192,2014,2010,Media (1-2h),Alto
50000000.0,13836,en,23.935053,2009-03-12,106303988.0,98.0,Race to Witch Mountain,5.5,509,"['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller', 'Action']",['United States of America'],"['Dwayne Johnson', 'AnnaSophia Robb', 'Alexander Ludwig', 'Carla Gugino', 'Chris Marquette', 'Kim Richards', 'Meredith Salenger', 'Ciarán Hinds', 'Tom Everett Scott', 'Billy Brown', 'Tom Woodruff Jr.', 'Bob Clendenin', 'Robert Torti', 'John Kassir', 'Garry Marshall', 'Ike Eisenmann', 'Cheech Marin', 'Harry S. Murphy', 'John Duff', 'Bob Koherr', 'Kevin Christy', 'Sam Wolfson', 'Bryan Fogel', 'Beth Kennedy', 'Jonathan Slavin', 'Ted Hartley', 'Thomas Conroy', 'Andrew Shaifer', 'Suzanne Krull', 'Steven Rosenbaum', 'Christine Lakin', 'Corri English', 'Randy Dunham', 'Jeff LeGore', 'Danny Reuland', 'Don Ian', 'Dave Engfer', 'Omar J. Dorsey', 'Joseph Leo Bwarie', 'Paul Nygro', 'Brandon Scott Miller', 'Dennis Hayden', 'Huang Sheng-Yi', 'Hiromi Oshima', 'Christina Wun']",Andy Fickman,2.12607976,2009,2000,Media (1-2h),Medio
54000000.0,752,en,84.630969,2006-03-15,132511035.0,132.0,V for Vendetta,7.7,4442,"['Action', 'Thriller', 'Fantasy']","['Germany', 'United Kingdom', 'United States of America']","['Natalie Portman', 'Hugo Weaving', 'Stephen Rea', 'Stephen Fry', 'John Hurt', 'Tim Pigott-Smith', 'Natasha Wightman', 'Rupert Graves', 'Roger Allam', 'Ben Miles', 'Sinéad Cusack', 'Eddie Marsan', 'John Standing', 'Imogen Poots', 'Clive Ashborn', 'Emma Field-Rayner', 'Ian Burfield', 'Mark Phoenix', 'Alister Mazzotti', 'Billie Cook', 'Guy Henry', 'Cosima Shaw', 'Megan Gay', 'Roderic Culver', 'Andy Rashleigh', 'Chad Stahelski', 'Antje Rau', 'Amelda Brown', 'Richard Campbell', 'Mark Longhurst', 'Charles Cork', 'John Ringham', 'Oliver Bradshaw', 'Juliet Howland', 'Joseph Rye', 'Malcolm Sinclair', 'Madeleine Rakic-Platt', 'Selina Giles', 'Carsten Hayes', 'Derek Hutchinson', 'Martin Savage', 'Grant Burgin', 'Greg Donaldson', 'Jason Griffiths', 'Laura Greenwood', 'Paul Antony-Barber', 'Anna Farnworth', 'Mary Stockley', 'Simon Newby', 'David Merheb', 'Dulcie Smart', 'Ben Posener', 'Ian T. Dickinson', 'Julie Brown', 'Eamon Geoghegan', 'Matthew Bates', 'David Leitch', 'Matt Wilkinson', 'Martin McGlade', 'Richard Laing', 'Michael Simkins', 'William Tapley', 'Tony Cook', 'Lee Asquith-Coe', 'Christopher Fosh', 'Keith How', 'Norman Campbell Rees', 'Andy Callaghan', 'Forbes KB', 'João Costa Menezes', 'Chris Wilson', 'Nicolas de Pruyssenaere', 'David Decio', 'Rami Hilmi', 'Mathis Landwehr', 'Jason Oettle', 'Wolfgang Stegemann']",James McTeigue,2.4539080555555555,2006,2000,Larga (2-3h),Alto
50000000.0,6038,en,16.251204,2003-02-06,88323487.0,115.0,Shanghai Knights,6.0,692,"['Action', 'Adventure', 'Comedy', 'Western']","['Hong Kong', 'United States of America']","['Jackie Chan', 'Owen Wilson', 'Fann Wong', 'Aaron Taylor-Johnson', 'Aidan Gillen', 'Donnie Yen', 'Alison King', 'Constantine Gregory', 'Anna-Louise Plowman', 'Georgina Chapman', 'John Owens', 'Richard Bremmer', 'Kim Chan', 'Gemma Jones', 'Daisy Beaumont', 'Stephen Fisher', 'Matt Hill', 'Tom Wu', 'Barbara Nedeljakova', 'Van Hai Bui', 'Oliver Cotton', 'Tom Fisher', 'Eric Meyers', 'Jonathan Harvey', 'Richard Haas', 'Terry Howson', 'Ryan James', 'Barry Stanton', 'Matthew Storey', 'Charlie G. Hawkins', 'Gerard Whelan', 'Rene Hajek', 'Ho Ban Le', 'Vladimír Hrbek', 'Jirí Mojzís', 'Marta Andresová', 'David Listvan', 'Petra Jezková', 'Eva Ruzicka', 'Hanka Scudlová', 'Hana Jouzová', 'Tom Klar', 'Jan Petrik', 'Milolas Cech', 'Karel Urban', 'Robert Lin', 'Vincent Wang']",David Dobkin,1.76646974,2003,2000,Media (1-2h),Medio
